,乘客编号,订单金额,叫车时间
4707,993788362,15.52,2020/2/27 8:26
4708,980391084,47.54,2020/2/27 8:26
4709,941721541,35.95,2020/2/27 8:26
4710,395158770,23.6,2020/2/27 8:25
4711,980406712,78.96,2020/2/27 8:25
4712,906060922,45,2020/2/27 8:25
4713,274302117,19.75,2020/2/27 8:25
4714,917249915,16.14,2020/2/27 8:25
4715,241537904,20.34,2020/2/27 8:25
4716,926809904,32.74,2020/2/27 7:53
4717,962509459,21.45,2020/2/27 8:25
4718,243137307,42.52,2020/2/27 8:24
4719,945552335,42.1,2020/2/27 8:24
4720,387271611,56.52,2020/2/27 8:24
4721,382848982,21.67,2020/2/27 8:24
4722,911372233,21.54,2020/2/27 8:24
4723,995050450,22.54,2020/2/27 8:24
4724,209988625,40.26,2020/2/27 8:24
4725,385575625,40.66,2020/2/27 8:24
4726,912000478,32.04,2020/2/27 8:24
4727,201270977,50.76,2020/2/27 8:23
4728,917104519,34.24,2020/2/27 8:23
4729,907250547,51.52,2020/2/27 8:23
4730,922413254,15.18,2020/2/27 8:23
4731,338953322,30.16,2020/2/27 8:23
4732,13855523,38.76,2020/2/27 8:22
4733,953210937,30.4,2020/2/27 8:22
4734,14112087,45.66,2020/2/27 8:22
4735,217730272,22.9,2020/2/27 8:22
4736,398063269,25.8,2020/2/27 8:22
4737,321972671,40.1,2020/2/27 8:21
4738,203659040,32.95,2020/2/27 8:21
4739,928694775,33.92,2020/2/27 8:21
4740,360216460,29.94,2020/2/27 8:21
4741,915938473,31.33,2020/2/27 8:21
4742,987997078,16.09,2020/2/27 8:21
4743,241777507,35.78,2020/2/27 8:21
4744,293092779,21.85,2020/2/27 8:20
4745,242065023,38.37,2020/2/27 8:20
4746,973799712,28.12,2020/2/27 8:20
4747,364056020,43.3,2020/2/27 8:20
4748,233952021,22.32,2020/2/27 8:20
4749,218143463,21.33,2020/2/27 8:19
4750,243435567,26.16,2020/2/27 8:19
4751,985501954,34.84,2020/2/27 8:19
4752,12600483,36.25,2020/2/27 8:19
4753,900364923,40.4,2020/2/27 8:19
4754,391724493,34.33,2020/2/27 8:19
4755,960575843,22.78,2020/2/27 8:18
4756,919361817,16.27,2020/2/27 8:18
4757,982997997,12.87,2020/2/27 8:18
4758,341179723,29.16,2020/2/27 8:18
4759,917574636,27.91,2020/2/27 8:18
4760,930944913,23,2020/2/27 8:18
4761,922696285,27.58,2020/2/27 8:18
4762,928768842,27.19,2020/2/27 8:18
4763,211387068,28.77,2020/2/27 8:17
4764,12517731,20.01,2020/2/27 8:17
4765,217452204,32.17,2020/2/27 8:17
4766,904103288,16.69,2020/2/27 8:17
4767,258194015,33.43,2020/2/27 8:16
4768,232181560,13.34,2020/2/27 8:16
4769,927810690,38.85,2020/2/27 8:16
4770,230528125,45.3,2020/2/27 8:16
4771,965149379,33.72,2020/2/27 8:16
4772,311357610,28.12,2020/2/27 8:16
4773,998955060,31.28,2020/2/27 8:16
4774,11703871,20.13,2020/2/27 8:16
4775,992662078,26.19,2020/2/27 8:16
4776,917803553,35.49,2020/2/27 8:15
4777,299056961,21.16,2020/2/27 8:15
4778,295057521,48.16,2020/2/26 22:14
4779,967566257,48.12,2020/2/27 8:14
4780,979561921,22.92,2020/2/27 8:14
4781,904731150,33.87,2020/2/27 8:14
4782,995620010,22.4,2020/2/27 8:13
4783,311489565,33.87,2020/2/27 8:13
4784,982234040,38.59,2020/2/27 8:12
4785,202358388,48.62,2020/2/27 8:12
4786,970126052,26.07,2020/2/27 8:12
4787,332672650,93.72,2020/2/27 8:12
4788,981746715,17.44,2020/2/27 8:12
4789,904497570,47.54,2020/2/27 8:12
4790,913523996,23.17,2020/2/27 8:12
4791,354706659,50.58,2020/2/27 8:12
4792,268316864,37.88,2020/2/27 8:11
4793,262250339,47.91,2020/2/27 8:11
4794,366080900,24.63,2020/2/27 8:10
4795,256769326,28.36,2020/2/27 8:10
4796,933733492,21.68,2020/2/27 8:10
4797,14252014,19.98,2020/2/27 8:10
4798,332671682,19.92,2020/2/27 8:10
4799,12514593,31.32,2020/2/27 8:10
4800,265143919,46.38,2020/2/27 8:10
4801,931684372,22.76,2020/2/27 8:10
4802,988936519,22.87,2020/2/27 8:10
4803,964126437,51.15,2020/2/27 8:10
4804,387472649,30,2020/2/26 21:12
4805,318309149,49.68,2020/2/26 19:30
4806,990207178,23.73,2020/2/27 8:09
4807,985294562,46.65,2020/2/27 8:09
4808,959623361,69.37,2020/2/27 8:09
4809,252223022,18.22,2020/2/27 8:09
4810,374436679,21.63,2020/2/27 8:09
4811,927100745,63.24,2020/2/27 8:09
4812,13631680,50.19,2020/2/27 8:08
4813,991646901,29.7,2020/2/27 8:08
4814,393637439,14.47,2020/2/27 8:08
4815,945140237,31.99,2020/2/27 8:08
4816,278675955,24.28,2020/2/27 8:08
4817,910972250,17.97,2020/2/27 8:08
4818,977041112,98.89,2020/2/27 8:08
4819,955776476,37.06,2020/2/27 8:08
4820,962055291,45.31,2020/2/27 8:08
4821,389370457,21.48,2020/2/27 8:07
4822,964260518,17.94,2020/2/27 8:07
4823,391372665,16.53,2020/2/27 8:07
4824,258080181,27.48,2020/2/27 8:07
4825,979745200,29.28,2020/2/27 8:07
4826,288568893,37.22,2020/2/27 8:06
4827,12492041,53.58,2020/2/27 8:06
4828,913054518,16.28,2020/2/27 8:06
4829,206473989,21.12,2020/2/27 8:06
4830,952745117,15.87,2020/2/27 8:05
4831,12574107,28.68,2020/2/27 8:05
4832,377937408,30.75,2020/2/27 8:05
4833,217731526,18.3,2020/2/27 8:05
4834,323197442,23.54,2020/2/27 8:05
4835,989206125,25.78,2020/2/27 8:05
4836,398572648,67.72,2020/2/27 8:05
4837,372608293,48.96,2020/2/27 8:05
4838,934760997,21.97,2020/2/27 8:04
4839,12488196,49.3,2020/2/27 8:04
4840,261458546,13.21,2020/2/27 8:04
4841,279965763,24.3,2020/2/27 8:04
4842,970677861,37.51,2020/2/27 8:04
4843,964225106,21.93,2020/2/27 8:04
4844,989493272,27.78,2020/2/27 8:03
4845,297507091,39.36,2020/2/27 8:03
4846,252120900,18.63,2020/2/27 8:03
4847,959434725,20.26,2020/2/27 8:03
4848,257802092,27.52,2020/2/27 8:03
4849,12532562,18.15,2020/2/27 8:03
4850,929938341,23.47,2020/2/27 8:03
4851,273125166,64.36,2020/2/27 8:03
4852,12609618,14.92,2020/2/27 8:03
4853,212167745,18.38,2020/2/27 8:03
4854,908063970,28.02,2020/2/27 8:02
4855,908869316,42,2020/2/27 8:02
4856,911934173,22.82,2020/2/27 8:02
4857,979888928,33.3,2020/2/27 8:01
4858,14505387,36.81,2020/2/27 8:01
4859,912899272,23.61,2020/2/27 8:01
4860,974694070,29.54,2020/2/27 8:01
4861,204914532,20.55,2020/2/27 8:01
4862,299694901,22.63,2020/2/27 8:01
4863,314229356,39.07,2020/2/27 8:01
4864,14146533,25.64,2020/2/27 8:00
4865,12915080,22.54,2020/2/27 8:00
4866,200021632,22.05,2020/2/27 8:00
4867,287531738,50.71,2020/2/27 8:00
4868,288668210,25.92,2020/2/27 8:00
4869,936401232,22.68,2020/2/27 8:00
4870,288997193,38.66,2020/2/27 8:00
4871,982058418,47.48,2020/2/26 20:09
4872,973443169,21.75,2020/2/27 7:59
4873,987725541,30.18,2020/2/27 7:59
4874,374075255,81.36,2020/2/27 7:59
4875,294245555,14.26,2020/2/27 7:59
4876,930890141,15.52,2020/2/27 7:59
4877,935793217,28.77,2020/2/27 7:59
4878,383577610,28.95,2020/2/27 7:58
4879,282434517,41.55,2020/2/27 7:58
4880,902708366,21.62,2020/2/27 7:58
4881,968083126,17.68,2020/2/27 7:58
4882,214853092,56.34,2020/2/27 7:58
4883,312175682,34.28,2020/2/27 7:58
4884,997592211,26.9,2020/2/27 7:58
4885,392478951,23.61,2020/2/27 7:57
4886,982474133,48.07,2020/2/27 7:57
4887,906325530,38.89,2020/2/27 7:57
4888,255339910,15.45,2020/2/27 7:57
4889,920444157,51.9,2020/2/27 7:57
4890,919058166,27.8,2020/2/27 7:57
4891,906862533,26.68,2020/2/27 7:57
4892,12445839,44.14,2020/2/27 7:56
4893,952624923,48.56,2020/2/27 7:56
4894,919370445,35.84,2020/2/27 7:56
4895,269849059,17.58,2020/2/27 7:56
4896,900270541,45.42,2020/2/27 7:56
4897,225241680,47.74,2020/2/27 7:56
4898,12901728,37.51,2020/2/27 7:56
4899,931236799,28.21,2020/2/27 7:55
4900,956089955,27.22,2020/2/27 7:55
4901,252017558,38.83,2020/2/27 7:54
4902,998393803,35.89,2020/2/27 7:54
4903,923308427,24.44,2020/2/27 7:54
4904,14395527,18.38,2020/2/27 7:54
4905,947392117,75.18,2020/2/27 7:54
4906,932147281,28.08,2020/2/27 7:53
4907,909464113,41.74,2020/2/27 7:53
4908,911619522,39.07,2020/2/27 7:53
4909,900774963,46.68,2020/2/27 7:53
4910,394232596,18.09,2020/2/27 7:53
4911,305383243,34.62,2020/2/27 7:52
4912,935028041,19.3,2020/2/27 7:52
4913,368981921,30.85,2020/2/27 7:52
4914,364975698,19.7,2020/2/27 7:52
4915,991954427,39.56,2020/2/27 7:52
4916,264097162,36.31,2020/2/27 7:52
4917,297303451,29.9,2020/2/27 7:52
4918,932388571,33.25,2020/2/27 7:52
4919,223488125,22.57,2020/2/27 7:51
4920,906421511,20.88,2020/2/27 7:51
4921,12607298,23.67,2020/2/27 7:51
4922,271114582,30.48,2020/2/27 7:51
4923,384321498,20.38,2020/2/27 7:50
4924,948934148,38.52,2020/2/27 7:50
4925,993162767,22.81,2020/2/27 7:50
4926,318391248,28.44,2020/2/27 7:50
4927,978298598,45.8,2020/2/27 7:50
4928,367258640,29.17,2020/2/27 7:50
4929,974047139,26.48,2020/2/27 7:50
4930,268625040,38.61,2020/2/26 21:45
4931,12994253,30,2020/2/26 20:45
4932,13887303,41.3,2020/2/27 7:49
4933,296489988,59.76,2020/2/27 7:49
4934,945398791,27.6,2020/2/27 7:49
4935,12597458,23.35,2020/2/27 7:49
4936,250337068,28.8,2020/2/27 7:49
4937,352589006,20.89,2020/2/27 7:48
4938,203365580,26.34,2020/2/27 7:48
4939,957963997,23.49,2020/2/27 7:48
4940,241964028,26.11,2020/2/27 7:48
4941,913134105,35.07,2020/2/27 7:47
4942,354782705,53.85,2020/2/27 7:47
4943,375704691,41.37,2020/2/27 7:47
4944,256798567,15.7,2020/2/27 7:46
4945,939720836,39.6,2020/2/27 7:46
4946,993784929,52.1,2020/2/27 7:46
4947,933901870,32.76,2020/2/27 7:46
4948,12634498,48.93,2020/2/27 7:46
4949,353552470,38.05,2020/2/27 7:46
4950,12573817,23.64,2020/2/27 7:46
4951,927504317,23.28,2020/2/27 7:45
4952,228460979,52.51,2020/2/27 7:45
4953,256332060,29.84,2020/2/27 7:45
4954,945123576,39.43,2020/2/27 7:13
4955,391316438,29.46,2020/2/27 7:44
4956,902605702,16.05,2020/2/27 7:44
4957,945205397,40.88,2020/2/27 7:44
4958,251813389,18.63,2020/2/27 7:44
4959,290557312,14.8,2020/2/27 7:43
4960,12268796,25.65,2020/2/27 7:43
4961,301772680,35.17,2020/2/27 7:43
4962,243611729,35.13,2020/2/27 7:43
4963,282654324,37.72,2020/2/27 7:43
4964,986868017,21.8,2020/2/27 7:43
4965,212860759,18.7,2020/2/27 7:42
4966,378217072,29.18,2020/2/27 7:42
4967,209833026,26.52,2020/2/27 7:41
4968,933706928,21.63,2020/2/27 7:41
4969,376922420,28.06,2020/2/27 7:40
4970,226278321,44.11,2020/2/27 7:40
4971,900253240,43.76,2020/2/27 7:40
4972,917130487,30.75,2020/2/27 7:40
4973,14438011,36.67,2020/2/27 7:39
4974,363475602,72.7,2020/2/27 7:39
4975,947261356,23.31,2020/2/27 7:39
4976,282898951,35.29,2020/2/27 7:38
4977,948011235,29.65,2020/2/27 7:38
4978,286637508,26.78,2020/2/27 7:38
4979,302174697,26.79,2020/2/27 7:38
4980,908142033,13.76,2020/2/27 7:38
4981,966511899,22.72,2020/2/27 7:38
4982,964120647,30.46,2020/2/27 7:38
4983,991587231,22.09,2020/2/27 7:38
4984,371538681,33.21,2020/2/27 7:38
4985,13923475,66.78,2020/2/27 7:37
4986,274574611,36.68,2020/2/27 7:37
4987,276524728,36.67,2020/2/27 7:36
4988,926826301,17.64,2020/2/27 7:36
4989,277725944,38.59,2020/2/27 7:36
4990,992217478,19.86,2020/2/27 7:36
4991,987140336,19.94,2020/2/27 7:36
4992,373073569,23.96,2020/2/27 7:35
4993,271970236,52.54,2020/2/27 7:35
4994,907801005,37.81,2020/2/27 7:35
4995,946230725,42.16,2020/2/27 7:35
4996,336972642,22.74,2020/2/27 7:34
4997,990653942,20.28,2020/2/27 7:33
4998,923999035,38.54,2020/2/27 7:33
4999,206790225,31.35,2020/2/27 7:33
5000,241087088,31.65,2020/2/27 7:33
5001,392479666,52.3,2020/2/27 7:33
5002,284173728,23.76,2020/2/27 7:32
5003,901018642,41.02,2020/2/27 7:32
5004,241754746,47.42,2020/2/27 7:31
5005,932824072,47.34,2020/2/27 7:31
5006,271003487,35.44,2020/2/27 7:31
5007,285514367,27.42,2020/2/27 7:31
5008,977477286,25.42,2020/2/27 7:31
5009,250276737,23.91,2020/2/27 7:31
5010,926320721,29.46,2020/2/27 7:31
5011,912943900,22.16,2020/2/27 7:31
5012,218442553,18.45,2020/2/27 7:30
5013,957880982,49.27,2020/2/27 7:30
5014,357271653,23.94,2020/2/27 7:30
5015,912873495,70.71,2020/2/26 18:36
5016,283659039,35.26,2020/2/26 22:26
5017,231914591,31.81,2020/2/26 7:52
5018,910249421,43.76,2020/2/27 7:29
5019,267466890,16.17,2020/2/27 7:29
5020,274950146,22.66,2020/2/27 7:29
5021,928695982,31.15,2020/2/27 7:29
5022,996560081,30.57,2020/2/27 7:29
5023,280758371,18.7,2020/2/27 7:29
5024,965348558,20.49,2020/2/27 7:28
5025,352852236,24.1,2020/2/27 7:28
5026,200770710,25.66,2020/2/27 7:28
5027,349875687,52.83,2020/2/27 7:28
5028,944354855,25.45,2020/2/27 7:27
5029,942226884,58.42,2020/2/27 7:27
5030,906086098,26.64,2020/2/27 7:27
5031,988137568,22.7,2020/2/27 7:27
5032,966822559,32.58,2020/2/27 7:26
5033,966077963,29.77,2020/2/27 7:26
5034,273611224,54.5,2020/2/27 7:26
5035,224325911,32.13,2020/2/27 7:26
5036,952098119,36.84,2020/2/27 7:26
5037,389970627,32.25,2020/2/27 7:26
5038,14599937,38.54,2020/2/27 7:25
5039,217132895,34.05,2020/2/27 7:25
5040,12553999,15.84,2020/2/27 7:25
5041,12575138,28.72,2020/2/27 7:24
5042,257678387,28.71,2020/2/27 7:24
5043,241147336,31.4,2020/2/27 7:23
5044,977900750,29.83,2020/2/27 7:23
5045,928358577,21.1,2020/2/27 7:23
5046,999576211,20.83,2020/2/27 7:23
5047,374948207,55.36,2020/2/27 7:23
5048,269440551,104.53,2020/2/27 7:23
5049,935002528,40.22,2020/2/27 7:22
5050,906314505,33.96,2020/2/27 7:22
5051,312304377,21.92,2020/2/27 7:22
5052,249421483,26.13,2020/2/27 7:22
5053,993300790,27.44,2020/2/27 7:22
5054,953177231,35.07,2020/2/27 7:21
5055,13793991,38.79,2020/2/27 7:21
5056,13719144,42.4,2020/2/27 7:21
5057,298806956,31.03,2020/2/27 7:21
5058,907881215,23.24,2020/2/27 7:20
5059,986315516,33.56,2020/2/27 7:19
5060,249502938,33.67,2020/2/27 7:19
5061,984183001,32.94,2020/2/27 7:18
5062,984460909,39.75,2020/2/27 7:18
5063,322473236,26.61,2020/2/27 7:16
5064,969907516,20.37,2020/2/27 7:15
5065,12650502,35.67,2020/2/27 7:15
5066,958809289,43.9,2020/2/27 7:14
5067,918291547,18.15,2020/2/27 7:14
5068,221092738,21.93,2020/2/27 7:14
5069,358680278,27.18,2020/2/27 7:13
5070,902424761,44.82,2020/2/27 7:13
5071,299558358,14.72,2020/2/27 7:12
5072,983703943,38.24,2020/2/27 7:12
5073,972099275,26.76,2020/2/27 7:12
5074,326577676,46.65,2020/2/27 7:12
5075,340838666,24.78,2020/2/27 7:11
5076,936781333,27.57,2020/2/27 7:11
5077,923261147,29.7,2020/2/27 7:09
5078,964167290,51.49,2020/2/27 7:08
5079,929798363,23.53,2020/2/27 7:07
5080,950410518,33.48,2020/2/27 7:06
5081,14559436,38.41,2020/2/27 7:06
5082,12512434,56.08,2020/2/27 7:05
5083,247891307,38.58,2020/2/26 19:40
5084,934949350,38.22,2020/2/27 7:04
5085,314034668,23.19,2020/2/27 7:04
5086,937273640,19.63,2020/2/27 7:04
5087,962226943,16.15,2020/2/27 7:02
5088,929894035,42.2,2020/2/26 22:07
5089,911538340,53.22,2020/2/27 6:57
5090,933008270,20.14,2020/2/27 6:56
5091,219230256,23.01,2020/2/27 6:54
5092,204631556,27.57,2020/2/27 6:52
5093,904650347,22.33,2020/2/27 6:51
5094,909012725,28.8,2020/2/27 6:34
5095,320766315,37.99,2020/2/27 6:33
5096,982230996,38.7,2020/2/27 6:23
5097,333074657,48.47,2020/2/26 22:31
5098,957228496,35.77,2020/2/27 2:14
5099,210133379,17.63,2020/2/27 0:42
5100,987855848,15.29,2020/2/27 0:19
5101,247317441,29.81,2020/2/27 0:03
5102,391772651,13.55,2020/2/27 0:03
5103,987855848,15.11,2020/2/26 23:59
5104,396864405,21.66,2020/2/26 23:53
5105,381372674,13.38,2020/2/26 23:51
5106,953116893,36.88,2020/2/26 23:44
5107,908591902,44.85,2020/2/26 23:35
5108,367471644,11.66,2020/2/26 23:26
5109,917476017,31.71,2020/2/26 23:23
5110,900185722,51.61,2020/2/26 23:06
5111,993421967,49.61,2020/2/26 23:04
5112,270954948,21.82,2020/2/26 22:46
5113,398592206,22.23,2020/2/26 22:45
5114,949578214,12.26,2020/2/26 22:45
5115,920233208,46.69,2020/2/26 22:43
5116,334289474,27.45,2020/2/26 22:40
5117,957536462,22.75,2020/2/26 22:39
5118,325458672,27.72,2020/2/26 22:36
5119,345288516,62.12,2020/2/26 22:35
5120,904359354,45.21,2020/2/26 22:35
5121,211400290,37.16,2020/2/26 22:34
5122,298953916,36.24,2020/2/26 22:30
5123,362874694,34.86,2020/2/26 22:29
5124,360918413,18.18,2020/2/26 22:25
5125,235814520,42.3,2020/2/26 22:25
5126,340271673,13.36,2020/2/26 22:22
5127,201693318,29.88,2020/2/26 22:22
5128,221667287,24.22,2020/2/26 22:20
5129,348175293,33.98,2020/2/26 22:20
5130,937820368,81.98,2020/2/26 20:42
5131,903781059,27.08,2020/2/26 22:19
5132,262916736,30.68,2020/2/26 22:18
5133,904837389,19.12,2020/2/26 22:17
5134,286744090,33.99,2020/2/26 22:15
5135,360908368,23.91,2020/2/26 22:14
5136,358320258,58.29,2020/2/26 22:10
5137,918277799,17.65,2020/2/26 22:06
5138,347535512,18.85,2020/2/26 22:04
5139,13923475,68.86,2020/2/26 22:02
5140,367526720,18.92,2020/2/26 22:02
5141,987930988,40.17,2020/2/26 21:06
5142,909464113,45.86,2020/2/26 21:51
5143,349098413,38.9,2020/2/26 21:51
5144,249240021,21.73,2020/2/26 21:49
5145,13376761,27.69,2020/2/26 21:46
5146,947809463,42.68,2020/2/26 21:46
5147,247317441,25.51,2020/2/26 21:42
5148,981924347,23.52,2020/2/26 21:41
5149,938841096,15.39,2020/2/26 21:40
5150,982012938,25.8,2020/2/26 21:39
5151,946230725,40.74,2020/2/26 21:39
5152,953210937,36.67,2020/2/26 21:39
5153,288874756,16.24,2020/2/26 21:36
5154,219230256,22.88,2020/2/26 21:36
5155,991686108,16.23,2020/2/26 21:32
5156,952181869,21.75,2020/2/26 21:31
5157,262343570,21.18,2020/2/26 21:26
5158,372674607,21.4,2020/2/26 21:24
5159,922735983,37,2020/2/26 21:21
5160,13561521,23.14,2020/2/26 21:21
5161,308875616,72,2020/2/26 21:15
5162,303386137,30.64,2020/2/26 21:13
5163,357721422,37.72,2020/2/26 21:09
5164,977231503,40.35,2020/2/26 21:07
5165,349953063,46.7,2020/2/26 21:06
5166,230183409,21.78,2020/2/26 21:03
5167,935720533,38.95,2020/2/26 21:03
5168,261589454,31.75,2020/2/26 21:02
5169,228460979,52.6,2020/2/26 21:01
5170,946851004,22.52,2020/2/26 21:01
5171,318918138,12.24,2020/2/26 21:00
5172,233309385,25.87,2020/2/26 21:00
5173,994609427,17.49,2020/2/26 20:57
5174,13586854,66.85,2020/2/26 20:55
5175,12609618,18.73,2020/2/26 20:53
5176,328792422,42.57,2020/2/26 20:53
5177,232296839,22.58,2020/2/26 20:50
5178,989562118,34.42,2020/2/26 20:50
5179,383577610,28.77,2020/2/26 20:49
5180,352474659,13.42,2020/2/26 20:46
5181,945965916,21.21,2020/2/26 20:45
5182,230833773,46.24,2020/2/26 20:45
5183,966822559,34.18,2020/2/26 20:43
5184,988936519,25.42,2020/2/26 20:42
5185,964260518,16.58,2020/2/26 20:41
5186,391772651,15.66,2020/2/26 20:39
5187,908992265,22.24,2020/2/26 20:39
5188,317895168,29.59,2020/2/26 20:37
5189,939132099,24.61,2020/2/26 20:37
5190,293454030,49.05,2020/2/26 20:36
5191,977231503,45.86,2020/2/26 20:34
5192,396394268,21.39,2020/2/26 20:31
5193,999561526,32.05,2020/2/26 20:30
5194,366272690,19.63,2020/2/26 20:29
5195,978977112,21.96,2020/2/26 20:29
5196,231614543,19.58,2020/2/26 20:26
5197,934503810,39.68,2020/2/26 20:22
5198,374436679,21.6,2020/2/26 20:20
5199,356162085,23.64,2020/2/26 20:20
5200,289262366,19.2,2020/2/26 20:18
5201,975811513,43.1,2020/2/26 20:12
5202,948973277,33.62,2020/2/26 20:12
5203,321072408,43.09,2020/2/26 20:10
5204,355075057,23.4,2020/2/26 20:07
5205,375534615,14.98,2020/2/26 20:07
5206,251980387,28.44,2020/2/26 20:07
5207,13367568,37.66,2020/2/26 20:05
5208,289874416,39.57,2020/2/26 20:03
5209,332434614,20.54,2020/2/26 20:02
5210,372774687,14.66,2020/2/26 20:01
5211,257986333,21.85,2020/2/26 19:56
5212,933923958,50.18,2020/2/26 19:56
5213,952220825,31.95,2020/2/26 19:54
5214,998320388,32.67,2020/2/26 19:54
5215,241390145,18.15,2020/2/26 19:53
5216,208803250,36.66,2020/2/26 19:52
5217,927360254,31.51,2020/2/26 19:52
5218,386704379,18.6,2020/2/26 19:46
5219,953326794,48.72,2020/2/26 19:45
5220,250958481,23.14,2020/2/26 19:43
5221,274118618,28.02,2020/2/26 19:42
5222,999561526,15.99,2020/2/26 19:41
5223,930565214,40.29,2020/2/26 19:41
5224,256332060,38.13,2020/2/26 19:38
5225,968998899,27.19,2020/2/26 19:37
5226,955930756,23.5,2020/2/26 19:36
5227,943792779,31.2,2020/2/26 19:35
5228,918174017,29.38,2020/2/26 19:34
5229,951790967,30.85,2020/2/26 19:34
5230,954832246,47.19,2020/2/26 19:28
5231,949833571,64.81,2020/2/26 19:27
5232,322130309,21.84,2020/2/26 19:26
5233,960782199,38.77,2020/2/26 19:25
5234,925737105,21.22,2020/2/26 19:25
5235,954488013,22.6,2020/2/26 19:24
5236,288874756,16.95,2020/2/26 19:23
5237,922296538,36.57,2020/2/26 19:22
5238,941082566,21,2020/2/26 19:22
5239,360918413,21.2,2020/2/26 19:20
5240,14495383,45.8,2020/2/26 19:19
5241,268316864,37.17,2020/2/26 19:18
5242,396747485,13.47,2020/2/26 19:17
5243,924747816,36.33,2020/2/26 19:17
5244,309010796,41.74,2020/2/26 19:14
5245,998172120,23.55,2020/2/26 19:14
5246,904731150,30.39,2020/2/26 19:12
5247,978113525,23.05,2020/2/26 19:12
5248,908142033,27.8,2020/2/26 19:09
5249,923499931,34.15,2020/2/26 19:08
5250,910794015,30.73,2020/2/26 19:08
5251,14410254,24.8,2020/2/26 19:08
5252,932289522,20.61,2020/2/26 19:06
5253,900364923,51.46,2020/2/26 19:05
5254,263137288,21.72,2020/2/26 19:02
5255,12100851,36.45,2020/2/26 19:02
5256,903269156,30.67,2020/2/26 19:02
5257,201823198,46.98,2020/2/26 19:01
5258,217126468,55.03,2020/2/26 18:59
5259,203080403,16.68,2020/2/26 18:56
5260,12842686,38.94,2020/2/26 18:56
5261,389217122,81.99,2020/2/26 18:56
5262,989867925,40.5,2020/2/26 18:55
5263,203999946,15.6,2020/2/26 18:55
5264,236161578,22.28,2020/2/26 18:54
5265,332671682,15.64,2020/2/26 18:53
5266,340971620,23.9,2020/2/26 18:53
5267,958125756,49.03,2020/2/26 18:50
5268,385270634,54.67,2020/2/26 18:49
5269,944325595,20.96,2020/2/26 18:48
5270,226392483,34.32,2020/2/26 18:47
5271,13943479,31.09,2020/2/26 18:47
5272,206684041,36.18,2020/2/26 18:46
5273,946270685,70.44,2020/2/26 18:46
5274,12681081,19.71,2020/2/26 18:46
5275,343670696,30.26,2020/2/26 18:46
5276,346838503,18.72,2020/2/26 18:45
5277,289963544,14.58,2020/2/26 18:45
5278,969252933,40.08,2020/2/26 18:44
5279,966849384,17.32,2020/2/26 18:43
